,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Ask,Last,Volume,Open Int,Vol/OI,IV,Time,DTE in years,Risk free,IV_brenner
1124,AAPL,114.95,Call,200.0,04/16/21,163,0.4,0.5,0.42,170,4154,0.04,42.17,11/04/20,0.4465753424657534,0.0040999999999999995,1.6315620418389731
1125,AAPL,114.95,Call,122.5,12/18/20,44,2.57,2.77,2.75,3315,46117,0.07,34.58,11/04/20,0.12054794520547946,0.0064,17.397258703186047
1126,AAPL,114.95,Call,102.5,11/20/20,16,12.55,13.35,12.85,392,7302,0.05,39.42,11/04/20,0.043835616438356165,0.0079,139.04285132030589
1127,AAPL,114.95,Call,105.0,01/15/21,72,12.95,13.75,13.2,394,17116,0.02,35.42,11/04/20,0.19726027397260273,0.0045000000000000005,67.5093366719796
1128,AAPL,114.95,Call,118.0,11/20/20,16,2.12,2.3,2.24,2196,3601,0.61,36.29,11/04/20,0.043835616438356165,0.0079,23.954948167543332
1129,AAPL,114.95,Call,132.5,03/19/21,135,3.8,4.35,4.35,109,73368,0.0,35.94,11/04/20,0.3698630136986301,0.0040999999999999995,15.597312139435127
1130,AAPL,114.95,Call,180.0,01/15/21,72,0.18,0.2,0.18,112,7899,0.01,47.16,11/04/20,0.19726027397260273,0.0045000000000000005,0.9819539879560669
1131,AAPL,114.95,Call,150.0,04/16/21,163,2.0,2.2,2.11,214,4597,0.05,35.28,11/04/20,0.4465753424657534,0.0040999999999999995,7.178872984091482
1132,AAPL,114.95,Call,117.5,01/15/21,72,5.6,6.2,6.05,4596,36293,0.13,34.53,11/04/20,0.19726027397260273,0.0045000000000000005,30.440573626638074
1133,AAPL,114.95,Call,125.0,01/15/21,72,3.35,3.5,3.35,5043,109059,0.05,33.84,11/04/20,0.19726027397260273,0.0045000000000000005,17.18419478923117
1134,AAPL,114.95,Call,107.0,11/20/20,16,8.85,9.1,9.09,376,192,1.96,41.12,11/04/20,0.043835616438356165,0.0079,94.77827318462799
1135,AAPL,114.95,Call,122.5,06/18/21,226,9.8,10.2,9.9,412,4241,0.1,34.73,11/04/20,0.6191780821917808,0.0039000000000000003,28.26658501284069
1136,AAPL,114.95,Call,133.0,11/20/20,16,0.12,0.16,0.15,114,2224,0.05,38.9,11/04/20,0.043835616438356165,0.0079,1.6664311768725804
1137,AAPL,114.95,Call,130.0,11/20/20,16,0.22,0.23,0.23,6612,70968,0.09,36.97,11/04/20,0.043835616438356165,0.0079,2.395494816754334
1138,AAPL,114.95,Call,180.0,09/17/21,317,2.09,2.29,2.14,220,2197,0.1,35.84,11/04/20,0.8684931506849315,0.0039000000000000003,5.3583767035735415
1139,AAPL,114.95,Call,115.0,04/16/21,163,10.95,11.5,11.22,353,2903,0.12,35.58,11/04/20,0.4465753424657534,0.0040999999999999995,37.52592696229638
1140,AAPL,114.95,Call,105.0,12/18/20,44,11.8,12.5,12.2,720,131225,0.01,37.91,11/04/20,0.12054794520547946,0.0064,78.50748512268072
1141,AAPL,114.95,Call,160.0,06/18/21,226,2.3,2.63,2.36,235,18175,0.01,35.64,11/04/20,0.6191780821917808,0.0039000000000000003,7.288344959193236
1142,AAPL,114.95,Call,87.5,12/18/20,44,27.4,28.25,27.75,287,10172,0.03,40.58,11/04/20,0.12054794520547946,0.0064,177.42691637725844
1143,AAPL,114.95,Call,155.0,03/19/21,135,1.07,1.32,1.29,211,14679,0.01,36.57,11/04/20,0.3698630136986301,0.0040999999999999995,4.732977476794107
1144,AAPL,114.95,Call,250.0,06/18/21,226,0.44,0.5,0.46,431,22569,0.02,47.54,11/04/20,0.6191780821917808,0.0039000000000000003,1.3856169123941517
1145,AAPL,114.95,Call,127.5,11/20/20,16,0.33,0.4,0.36,644,9879,0.07,35.99,11/04/20,0.043835616438356165,0.0079,4.16607794218145
1146,AAPL,114.95,Call,100.0,02/19/21,107,18.25,18.9,18.4,399,1899,0.21,37.2,11/04/20,0.29315068493150687,0.0040999999999999995,76.11974173909498
1147,AAPL,114.95,Call,33.75,06/17/22,590,79.15,83.6,80.99,888,192,4.63,0.0,11/04/20,1.6164383561643836,0.0049,143.38630140139637
1148,AAPL,114.95,Call,125.0,12/18/20,44,2.0,2.09,2.05,19751,126614,0.16,34.09,11/04/20,0.12054794520547946,0.0064,13.126451512512215
1149,AAPL,114.95,Call,110.0,03/19/21,135,11.4,13.05,12.96,523,9078,0.06,36.54,11/04/20,0.3698630136986301,0.0040999999999999995,46.79193641830538
1150,AAPL,114.95,Call,132.5,11/20/20,16,0.13,0.17,0.17,165,4589,0.04,38.99,11/04/20,0.043835616438356165,0.0079,1.7705831254271165
1151,AAPL,114.95,Call,141.25,11/20/20,16,0.05,0.07,0.05,688,2205,0.31,43.69,11/04/20,0.043835616438356165,0.0079,0.7290636398817538
1152,AAPL,114.95,Call,120.0,06/18/21,226,10.7,11.3,10.95,695,17136,0.04,35.01,11/04/20,0.6191780821917808,0.0039000000000000003,31.314942220107827
1153,AAPL,114.95,Call,108.75,11/20/20,16,7.5,7.75,8.0,988,2491,0.4,44.21,11/04/20,0.043835616438356165,0.0079,80.7177601297656
1154,AAPL,114.95,Call,135.0,11/20/20,16,0.11,0.12,0.12,3158,26127,0.12,40.48,11/04/20,0.043835616438356165,0.0079,1.249823382654435
1155,AAPL,114.95,Call,126.25,11/20/20,16,0.42,0.51,0.49,550,3727,0.15,36.35,11/04/20,0.043835616438356165,0.0079,5.311749376281349
1156,AAPL,114.95,Call,128.75,11/20/20,16,0.26,0.3,0.28,264,8092,0.03,36.26,11/04/20,0.043835616438356165,0.0079,3.124558456636087
1157,AAPL,114.95,Call,120.0,02/19/21,107,6.5,7.3,6.98,1622,7375,0.22,35.83,11/04/20,0.29315068493150687,0.0040999999999999995,29.400746809280072
1158,AAPL,114.95,Call,130.0,02/19/21,107,3.2,3.95,3.85,1049,12752,0.08,35.55,11/04/20,0.29315068493150687,0.0040999999999999995,15.908623273514557
1159,AAPL,114.95,Call,175.0,01/15/21,72,0.15,0.2,0.2,195,17255,0.01,45.39,11/04/20,0.19726027397260273,0.0045000000000000005,0.9819539879560669
1160,AAPL,114.95,Call,100.0,11/20/20,16,14.95,15.65,15.3,485,9445,0.05,44.2,11/04/20,0.043835616438356165,0.0079,162.99779948784922
1161,AAPL,114.95,Call,107.5,12/18/20,44,9.95,10.6,10.22,596,15535,0.04,36.29,11/04/20,0.12054794520547946,0.0064,66.57434738403325
1162,AAPL,114.95,Call,41.25,06/18/21,226,73.35,74.2,73.72,128,4021,0.03,0.0,11/04/20,0.6191780821917808,0.0039000000000000003,205.6255497992921
1163,AAPL,114.95,Call,126.0,11/20/20,16,0.43,0.51,0.48,829,1562,0.53,35.59,11/04/20,0.043835616438356165,0.0079,5.311749376281349
1164,AAPL,114.95,Call,41.25,01/21/22,443,72.1,74.65,73.82,129,459,0.28,13.95,11/04/20,1.2136986301369863,0.0049,147.75947513472605
1165,AAPL,114.95,Call,120.0,12/18/20,44,3.45,3.6,3.55,8586,38044,0.23,34.7,11/04/20,0.12054794520547946,0.0064,22.61015571533205
1166,AAPL,114.95,Call,116.25,11/20/20,16,2.85,3.05,3.05,3257,4572,0.71,37.6,11/04/20,0.043835616438356165,0.0079,31.766344309133554
1167,AAPL,114.95,Call,115.0,09/17/21,317,14.8,15.45,15.4,506,7448,0.07,34.64,11/04/20,0.8684931506849315,0.0039000000000000003,36.15149348044157
1168,AAPL,114.95,Call,145.0,01/20/23,807,14.05,14.85,14.6,115,1192,0.1,33.78,11/04/20,2.210958904109589,0.0053,21.777954047699367
1169,AAPL,114.95,Call,110.0,01/15/21,72,9.65,10.4,10.1,3420,64410,0.05,35.97,11/04/20,0.19726027397260273,0.0045000000000000005,51.061607373715475
1170,AAPL,114.95,Call,116.25,01/21/22,443,16.75,17.55,17.05,393,2308,0.17,33.19,11/04/20,1.2136986301369863,0.0049,34.73782704105081
1171,AAPL,114.95,Call,123.75,11/20/20,16,0.71,0.85,0.84,563,3688,0.15,36.75,11/04/20,0.043835616438356165,0.0079,8.85291562713558
1172,AAPL,114.95,Call,110.0,01/21/22,443,19.6,20.2,19.85,2284,9684,0.24,33.08,11/04/20,1.2136986301369863,0.0049,39.98313995608126
1173,AAPL,114.95,Call,80.0,04/16/21,163,35.1,37.6,35.95,3911,2052,1.91,33.63,11/04/20,0.4465753424657534,0.0040999999999999995,122.69346554629077
1174,AAPL,114.95,Call,165.0,01/15/21,72,0.25,0.27,0.25,894,13836,0.06,41.54,11/04/20,0.19726027397260273,0.0045000000000000005,1.3256378837406906
1175,AAPL,114.95,Call,145.0,09/17/21,317,5.7,6.1,5.9,310,6943,0.04,34.11,11/04/20,0.8684931506849315,0.0039000000000000003,14.273405192925152
1176,AAPL,114.95,Call,160.0,12/18/20,44,0.1,0.12,0.11,175,19171,0.01,43.7,11/04/20,0.12054794520547946,0.0064,0.7536718571777349
1177,AAPL,114.95,Call,160.0,01/15/21,72,0.28,0.31,0.3,1827,27469,0.07,39.86,11/04/20,0.19726027397260273,0.0045000000000000005,1.5220286813319037
1178,AAPL,114.95,Call,127.5,03/19/21,135,4.7,5.65,5.5,305,6347,0.05,35.41,11/04/20,0.3698630136986301,0.0040999999999999995,20.258577836277812
1179,AAPL,114.95,Call,133.75,11/20/20,16,0.1,0.15,0.13,108,3753,0.03,39.09,11/04/20,0.043835616438356165,0.0079,1.5622792283180436
1180,AAPL,114.95,Call,112.5,11/20/20,16,4.9,5.2,5.1,1239,18088,0.07,38.98,11/04/20,0.043835616438356165,0.0079,54.159013248358846
1181,AAPL,114.95,Call,200.0,01/20/23,807,6.0,6.5,6.29,130,11546,0.01,34.89,11/04/20,2.210958904109589,0.0053,9.532437798656291
1182,AAPL,114.95,Call,110.0,12/18/20,44,8.2,8.95,8.7,2140,23489,0.09,37.03,11/04/20,0.12054794520547946,0.0064,56.211359347839384
1183,AAPL,114.95,Call,83.75,11/20/20,16,30.9,31.55,31.2,171,1655,0.1,0.0,11/04/20,0.043835616438356165,0.0079,328.5993976895619
1184,AAPL,114.95,Call,115.0,06/18/21,226,12.9,13.3,13.05,1268,11021,0.12,34.96,11/04/20,0.6191780821917808,0.0039000000000000003,36.85740986968443
1185,AAPL,114.95,Call,150.0,09/17/21,317,4.9,5.25,5.15,567,16462,0.03,34.56,11/04/20,0.8684931506849315,0.0039000000000000003,12.284488075878205
1186,AAPL,114.95,Call,104.0,11/20/20,16,11.2,11.95,11.7,193,126,1.53,43.61,11/04/20,0.043835616438356165,0.0079,124.4615785226708
1187,AAPL,114.95,Call,135.0,03/19/21,135,3.4,3.8,3.8,923,11223,0.08,35.92,11/04/20,0.3698630136986301,0.0040999999999999995,13.625238190770917
1188,AAPL,114.95,Call,150.0,09/16/22,681,10.4,11.45,11.35,157,10842,0.01,33.7,11/04/20,1.8657534246575342,0.0049,18.279289939517344
1189,AAPL,114.95,Call,145.0,02/19/21,107,1.3,1.55,1.5,151,433,0.35,36.01,11/04/20,0.29315068493150687,0.0040999999999999995,6.24262432251837
1190,AAPL,114.95,Call,118.75,11/20/20,16,1.85,2.09,2.04,682,6860,0.1,36.89,11/04/20,0.043835616438356165,0.0079,21.767757247898075
1191,AAPL,114.95,Call,125.0,03/19/21,135,6.1,6.6,6.51,1412,21801,0.06,36.36,11/04/20,0.3698630136986301,0.0040999999999999995,23.664887383970537
1192,AAPL,114.95,Call,61.25,06/18/21,226,52.9,54.6,54.61,100,2321,0.04,43.16,11/04/20,0.6191780821917808,0.0039000000000000003,151.30936683344137
1193,AAPL,114.95,Call,130.0,01/15/21,72,2.15,2.25,2.2,9533,68162,0.14,33.79,11/04/20,0.19726027397260273,0.0045000000000000005,11.046982364505753
1194,AAPL,114.95,Call,110.0,02/19/21,107,11.25,12.05,12.0,12493,4456,2.8,37.26,11/04/20,0.29315068493150687,0.0040999999999999995,48.53136973312669
1195,AAPL,114.95,Call,150.0,01/20/23,807,13.25,13.5,13.25,253,4564,0.06,33.56,11/04/20,2.210958904109589,0.0053,19.798140043363063
1196,AAPL,114.95,Call,107.5,01/21/22,443,20.8,21.45,20.8,112,6868,0.02,32.44,11/04/20,1.2136986301369863,0.0049,42.45734416128431
1197,AAPL,114.95,Call,131.25,11/20/20,16,0.16,0.21,0.2,121,4126,0.03,38.09,11/04/20,0.043835616438356165,0.0079,2.187190919645261
1198,AAPL,114.95,Call,145.0,11/20/20,16,0.03,0.05,0.04,2511,9677,0.26,47.04,11/04/20,0.043835616438356165,0.0079,0.5207597427726812
1199,AAPL,114.95,Call,112.5,12/18/20,44,6.75,7.5,7.07,1947,40910,0.05,35.87,11/04/20,0.12054794520547946,0.0064,47.104491073608436
1200,AAPL,114.95,Call,140.0,11/20/20,16,0.06,0.07,0.08,2954,21212,0.14,44.97,11/04/20,0.043835616438356165,0.0079,0.7290636398817538
1201,AAPL,114.95,Call,60.0,02/19/21,107,54.75,55.55,55.14,232,212,1.09,17.89,11/04/20,0.29315068493150687,0.0040999999999999995,223.72760071993255
1202,AAPL,114.95,Call,87.5,11/20/20,16,27.1,27.9,27.44,2030,5338,0.38,0.0,11/04/20,0.043835616438356165,0.0079,290.58393646715615
1203,AAPL,114.95,Call,110.0,09/17/21,317,17.15,17.75,17.5,507,7302,0.07,33.99,11/04/20,0.8684931506849315,0.0039000000000000003,41.533269208921546
1204,AAPL,114.95,Call,80.0,01/15/21,72,34.95,35.8,35.2,427,41607,0.01,28.07,11/04/20,0.19726027397260273,0.0045000000000000005,175.76976384413595
1205,AAPL,114.95,Call,110.0,06/17/22,590,22.15,22.85,22.3,512,8726,0.06,32.55,11/04/20,1.6164383561643836,0.0049,39.191112284951046
1206,AAPL,114.95,Call,105.0,04/16/21,163,15.35,17.95,16.8,120,602,0.2,36.46,11/04/20,0.4465753424657534,0.0040999999999999995,58.57307730201913
1207,AAPL,114.95,Call,140.0,06/18/21,226,4.8,5.15,5.05,328,22551,0.01,34.83,11/04/20,0.6191780821917808,0.0039000000000000003,14.271854197659763
1208,AAPL,114.95,Call,32.5,01/21/22,443,80.9,84.2,82.27,888,1120,0.79,0.0,11/04/20,1.2136986301369863,0.0049,166.66239526247736
1209,AAPL,114.95,Call,120.0,11/20/20,16,1.58,1.64,1.63,20018,89444,0.22,36.5,11/04/20,0.043835616438356165,0.0079,17.080919562943944
1210,AAPL,114.95,Call,100.0,06/17/22,590,27.15,29.45,27.52,4580,17772,0.26,32.67,11/04/20,1.6164383561643836,0.0049,50.511083448219175
1211,AAPL,114.95,Call,115.0,01/20/23,807,23.5,24.0,23.85,167,3678,0.05,32.97,11/04/20,2.210958904109589,0.0053,35.19669341042322
1212,AAPL,114.95,Call,160.0,06/17/22,590,6.5,9.6,7.84,107,1083,0.1,33.56,11/04/20,1.6164383561643836,0.0049,16.465412601117286
1213,AAPL,114.95,Call,225.0,01/21/22,443,1.15,1.7,1.64,177,6585,0.03,37.81,11/04/20,1.2136986301369863,0.0049,3.364917719076146
1214,AAPL,114.95,Call,135.0,01/15/21,72,1.41,1.5,1.44,6532,81481,0.08,34.05,11/04/20,0.19726027397260273,0.0045000000000000005,7.364654909670501
1215,AAPL,114.95,Call,102.5,01/15/21,72,14.8,15.4,15.14,160,9676,0.02,36.36,11/04/20,0.19726027397260273,0.0045000000000000005,75.61045707261715
1216,AAPL,114.95,Call,95.0,01/15/21,72,20.95,21.8,21.42,209,19778,0.01,38.86,11/04/20,0.19726027397260273,0.0045000000000000005,107.0329846872113
1217,AAPL,114.95,Call,115.0,12/18/20,44,5.5,6.05,5.82,8788,85113,0.1,36.08,11/04/20,0.12054794520547946,0.0064,37.99762279937747
1218,AAPL,114.95,Call,60.0,01/15/21,72,54.05,55.4,55.11,268,16869,0.02,0.0,11/04/20,0.19726027397260273,0.0045000000000000005,272.00125466383054
1219,AAPL,114.95,Call,100.0,03/19/21,135,18.0,19.5,19.58,309,5799,0.05,38.42,11/04/20,0.3698630136986301,0.0040999999999999995,69.91898545264023
1220,AAPL,114.95,Call,117.5,03/19/21,135,8.95,9.35,9.2,886,6157,0.14,36.03,11/04/20,0.3698630136986301,0.0040999999999999995,33.52525712729159
1221,AAPL,114.95,Call,150.0,03/19/21,135,1.51,1.7,1.62,1728,24579,0.07,35.89,11/04/20,0.3698630136986301,0.0040999999999999995,6.095501295871199
1222,AAPL,114.95,Call,121.25,11/20/20,16,1.21,1.32,1.26,671,6276,0.11,35.83,11/04/20,0.043835616438356165,0.0079,13.748057209198786
1223,AAPL,114.95,Call,85.0,03/19/21,135,30.25,31.8,30.99,122,1562,0.08,33.24,11/04/20,0.3698630136986301,0.0040999999999999995,114.02173012276712
1224,AAPL,114.95,Call,127.0,11/20/20,16,0.36,0.42,0.45,960,5659,0.17,37.09,11/04/20,0.043835616438356165,0.0079,4.374381839290522
1225,AAPL,114.95,Call,122.5,11/20/20,16,0.86,1.06,1.0,1175,16566,0.07,35.86,11/04/20,0.043835616438356165,0.0079,11.040106546780844
1226,AAPL,114.95,Call,125.0,04/16/21,163,6.85,8.15,7.25,388,6205,0.06,35.41,11/04/20,0.4465753424657534,0.0040999999999999995,26.594461281975256
1227,AAPL,114.95,Call,140.0,09/17/21,317,6.7,7.2,7.05,1224,11131,0.11,34.35,11/04/20,0.8684931506849315,0.0039000000000000003,16.847297932632966
1228,AAPL,114.95,Call,120.0,06/17/22,590,16.7,18.6,18.2,325,10600,0.03,32.91,11/04/20,1.6164383561643836,0.0049,31.901736914664745
1229,AAPL,114.95,Call,113.75,11/20/20,16,4.15,4.45,4.25,633,4498,0.14,37.45,11/04/20,0.043835616438356165,0.0079,46.34761710676863
1230,AAPL,114.95,Call,116.0,11/20/20,16,3.0,3.15,3.15,11272,6218,1.81,37.5,11/04/20,0.043835616438356165,0.0079,32.80786379467892
1231,AAPL,114.95,Call,140.0,03/19/21,135,2.51,2.89,2.75,1274,8698,0.15,35.25,11/04/20,0.3698630136986301,0.0040999999999999995,10.36235220298104
1232,AAPL,114.95,Call,130.0,04/16/21,163,5.0,5.75,5.72,192,5765,0.03,35.25,11/04/20,0.4465753424657534,0.0040999999999999995,18.76296348114819
1233,AAPL,114.95,Call,100.0,06/18/21,226,20.05,22.8,21.7,125,13934,0.01,36.28,11/04/20,0.6191780821917808,0.0039000000000000003,63.18413120517332
1234,AAPL,114.95,Call,220.0,01/20/23,807,4.95,5.6,4.95,116,7092,0.02,35.7,11/04/20,2.210958904109589,0.0053,8.212561795765419
1235,AAPL,114.95,Call,250.0,06/17/22,590,2.0,2.16,2.08,127,5867,0.02,38.17,11/04/20,1.6164383561643836,0.0049,3.70471783525139
1236,AAPL,114.95,Call,109.0,11/20/20,16,7.3,7.55,7.4,685,1630,0.42,38.71,11/04/20,0.043835616438356165,0.0079,78.63472115867486
1237,AAPL,114.95,Call,112.0,11/20/20,16,4.7,5.4,5.42,1136,1717,0.66,39.19,11/04/20,0.043835616438356165,0.0079,56.242052219449576
1238,AAPL,114.95,Call,150.0,02/19/21,107,0.91,1.2,1.06,348,1559,0.22,36.01,11/04/20,0.29315068493150687,0.0040999999999999995,4.8329994754980925
1239,AAPL,114.95,Call,112.5,01/15/21,72,8.3,8.7,8.69,2996,65448,0.05,35.86,11/04/20,0.19726027397260273,0.0045000000000000005,42.71499847608891
1240,AAPL,114.95,Call,108.0,11/20/20,16,8.05,8.3,8.55,420,343,1.22,44.3,11/04/20,0.043835616438356165,0.0079,86.4461173002651
1241,AAPL,114.95,Call,121.0,11/20/20,16,1.26,1.38,1.35,8263,4345,1.9,36.23,11/04/20,0.043835616438356165,0.0079,14.372968900526
1242,AAPL,114.95,Call,146.25,11/20/20,16,0.04,0.06,0.05,108,1929,0.06,49.93,11/04/20,0.043835616438356165,0.0079,0.6249116913272175
1243,AAPL,114.95,Call,114.0,11/20/20,16,4.05,4.2,4.12,2147,1926,1.11,37.49,11/04/20,0.043835616438356165,0.0079,43.74381839290523
1244,AAPL,114.95,Call,145.0,01/15/21,72,0.6,0.7,0.65,1577,26858,0.06,35.37,11/04/20,0.19726027397260273,0.0045000000000000005,3.436838957846234
1245,AAPL,114.95,Call,97.5,11/20/20,16,17.2,18.05,17.65,223,15497,0.01,43.59,11/04/20,0.043835616438356165,0.0079,187.99426714093795
1246,AAPL,114.95,Call,130.0,12/18/20,44,1.0,1.24,1.14,13770,141424,0.1,33.99,11/04/20,0.12054794520547946,0.0064,7.787942524169927
1247,AAPL,114.95,Call,117.0,11/20/20,16,2.52,2.7,2.64,3906,6224,0.63,36.55,11/04/20,0.043835616438356165,0.0079,28.121026109724788
1248,AAPL,114.95,Call,100.0,12/18/20,44,15.9,16.55,16.25,893,109615,0.01,39.02,11/04/20,0.12054794520547946,0.0064,103.94391030242929
1249,AAPL,114.95,Call,58.75,01/15/21,72,55.85,56.65,56.28,136,5246,0.03,0.0,11/04/20,0.19726027397260273,0.0045000000000000005,278.13846708855596
1250,AAPL,114.95,Call,130.0,03/19/21,135,4.6,4.9,4.8,1745,100347,0.02,35.31,11/04/20,0.3698630136986301,0.0040999999999999995,17.56938608809934
1251,AAPL,114.95,Call,135.0,06/18/21,226,5.4,6.3,6.13,106,28177,0.0,34.72,11/04/20,0.6191780821917808,0.0039000000000000003,17.45877309616631
1252,AAPL,114.95,Call,145.0,12/18/20,44,0.24,0.27,0.27,790,14974,0.05,37.81,11/04/20,0.12054794520547946,0.0064,1.6957616786499037
1253,AAPL,114.95,Call,128.0,11/20/20,16,0.27,0.35,0.36,594,4293,0.14,36.99,11/04/20,0.043835616438356165,0.0079,3.6453181994087682
1254,AAPL,114.95,Call,117.5,11/20/20,16,2.35,2.5,2.5,2707,40221,0.07,37.12,11/04/20,0.043835616438356165,0.0079,26.037987138634062
1255,AAPL,114.95,Call,103.75,11/20/20,16,11.4,12.2,11.75,138,4251,0.03,40.0,11/04/20,0.043835616438356165,0.0079,127.06537723653422
1256,AAPL,114.95,Call,122.5,01/21/22,443,14.3,15.05,14.75,118,13034,0.01,33.59,11/04/20,1.2136986301369863,0.0049,29.789418630644704
1257,ABB,25.69,Call,27.0,11/20/20,16,0.15,0.25,0.2,752,675,1.11,29.66,11/04/20,0.043835616438356165,0.0079,11.65070697386526
1258,ABBV,94.5,Call,100.0,05/21/21,198,4.15,4.55,4.75,131,172,0.76,24.04,11/04/20,0.5424657534246575,0.0039000000000000003,16.386392734199674
1259,ABBV,94.5,Call,87.5,11/20/20,16,7.4,7.95,8.15,174,2721,0.06,46.91,11/04/20,0.043835616438356165,0.0079,100.7190672660681
1260,ABBV,94.5,Call,92.5,11/20/20,16,3.5,3.85,3.93,394,3027,0.13,35.59,11/04/20,0.043835616438356165,0.0079,48.775900499919764
1261,ABBV,94.5,Call,100.0,01/21/22,443,6.55,7.85,7.4,135,1221,0.11,21.56,11/04/20,1.2136986301369863,0.0049,18.900459014573627
1262,ABBV,94.5,Call,105.0,07/16/21,254,3.35,3.95,4.14,113,588,0.19,24.19,11/04/20,0.6958904109589041,0.0039000000000000003,12.559859904632484
1263,ABBV,94.5,Call,110.0,11/20/20,16,0.04,0.07,0.07,334,2267,0.15,36.5,11/04/20,0.043835616438356165,0.0079,0.8868345545439958
1264,ABBV,94.5,Call,62.5,01/21/22,443,32.05,33.45,35.01,373,270,1.38,34.64,11/04/20,1.2136986301369863,0.0049,80.53762471815132
1265,ABBV,94.5,Call,87.5,01/15/21,72,8.7,9.3,9.6,195,2832,0.07,32.19,11/04/20,0.19726027397260273,0.0045000000000000005,55.54196727590551
1266,ABBV,94.5,Call,110.0,02/19/21,107,0.72,0.93,1.1,103,240,0.43,26.09,11/04/20,0.29315068493150687,0.0040999999999999995,4.5561248626888045
1267,ABBV,94.5,Call,95.0,07/16/21,254,6.7,7.6,8.55,129,446,0.29,26.48,11/04/20,0.6958904109589041,0.0039000000000000003,24.16580639878655
1268,ABBV,94.5,Call,120.0,07/16/21,254,0.98,1.25,0.97,110,1093,0.1,21.84,11/04/20,0.6958904109589041,0.0039000000000000003,3.974639210326735
1269,ABBV,94.5,Call,85.0,01/15/21,72,10.6,11.15,11.5,271,5649,0.05,33.03,11/04/20,0.19726027397260273,0.0045000000000000005,66.59063818562865
1270,ABBV,94.5,Call,92.5,01/15/21,72,5.15,5.75,5.72,3897,8275,0.47,27.14,11/04/20,0.19726027397260273,0.0045000000000000005,34.34046363832867
1271,ABBV,94.5,Call,95.0,12/18/20,44,3.2,3.45,3.5,1797,4009,0.45,27.92,11/04/20,0.12054794520547946,0.0064,26.357081211631673
1272,ABBV,94.5,Call,97.5,01/15/21,72,2.82,3.3,3.35,967,7250,0.13,26.95,11/04/20,0.19726027397260273,0.0045000000000000005,19.708440001127762
1273,ABBV,94.5,Call,90.0,01/21/22,443,10.6,11.95,13.0,283,2259,0.13,23.97,11/04/20,1.2136986301369863,0.0049,28.772036334287243
1274,ABBV,94.5,Call,95.0,02/19/21,107,4.15,5.15,5.1,155,1155,0.13,25.16,11/04/20,0.29315068493150687,0.0040999999999999995,25.230153809513272
1275,ABBV,94.5,Call,95.0,11/20/20,16,1.87,2.35,2.45,2511,9223,0.27,33.66,11/04/20,0.043835616438356165,0.0079,29.772302902548432
1276,ABBV,94.5,Call,100.0,11/20/20,16,0.49,0.65,0.57,5880,8426,0.7,28.99,11/04/20,0.043835616438356165,0.0079,8.234892292194246
1277,ABBV,94.5,Call,100.0,03/19/21,135,3.2,3.7,3.85,875,695,1.26,25.51,11/04/20,0.3698630136986301,0.0040999999999999995,16.1376167672173
1278,ABBV,94.5,Call,95.0,01/15/21,72,3.35,4.3,4.14,1846,6426,0.29,25.33,11/04/20,0.19726027397260273,0.0045000000000000005,25.680694546924048
1279,ABBV,94.5,Call,80.0,01/15/21,72,14.65,15.7,15.95,167,2301,0.07,37.99,11/04/20,0.19726027397260273,0.0045000000000000005,93.76439636900177
1280,ABBV,94.5,Call,97.5,07/16/21,254,5.8,6.4,7.25,559,512,1.09,25.83,11/04/20,0.6958904109589041,0.0039000000000000003,20.350152756872887
1281,ABBV,94.5,Call,110.0,01/15/21,72,0.35,0.55,0.48,863,9506,0.09,25.11,11/04/20,0.19726027397260273,0.0045000000000000005,3.2847400001879605
1282,ABBV,94.5,Call,115.0,01/15/21,72,0.15,0.28,0.25,105,1469,0.07,26.35,11/04/20,0.19726027397260273,0.0045000000000000005,1.6722312728229616
1283,ABBV,94.5,Call,97.5,11/20/20,16,1.1,1.4,1.23,6194,2293,2.7,30.19,11/04/20,0.043835616438356165,0.0079,17.736691090879912
1284,ABBV,94.5,Call,85.0,02/19/21,107,11.1,11.7,12.25,111,698,0.16,31.44,11/04/20,0.29315068493150687,0.0040999999999999995,57.31899020802044
1285,ABBV,94.5,Call,105.0,03/19/21,135,1.89,2.32,2.1,101,133,0.76,23.84,11/04/20,0.3698630136986301,0.0040999999999999995,10.118721864849766
1286,ABBV,94.5,Call,100.0,02/19/21,107,1.97,3.0,3.1,463,1623,0.29,25.03,11/04/20,0.29315068493150687,0.0040999999999999995,14.697176976415498
